Seed,LAP N,Depression Strength,Strictness,Hold Off,Number of Corrupted Sources,Noise Level,Context,Metric,Value
64,25,0,0.8,0,1,0.25,Validation,Accuracy,0.6704000234603882
64,25,0,0.8,0,1,0.25,Validation,Top 2 Accuracy,0.8315200209617615
64,25,0,0.8,0,1,0.25,Test,Accuracy,0.6829000115394592
64,25,0,0.8,0,1,0.25,Test,Top 2 Accuracy,0.8464000225067139
64,25,1,0.8,0,1,0.25,Validation,Accuracy,0.6624000072479248
64,25,1,0.8,0,1,0.25,Validation,Top 2 Accuracy,0.8231199979782104
64,25,1,0.8,0,1,0.25,Test,Accuracy,0.6693000197410583
64,25,1,0.8,0,1,0.25,Test,Top 2 Accuracy,0.8361999988555908
64,25,0,0.8,0,1,0.5,Validation,Accuracy,0.63264000415802
64,25,0,0.8,0,1,0.5,Validation,Top 2 Accuracy,0.7991200089454651
64,25,0,0.8,0,1,0.5,Test,Accuracy,0.6499000191688538
64,25,0,0.8,0,1,0.5,Test,Top 2 Accuracy,0.8228999972343445
64,25,1,0.8,0,1,0.5,Validation,Accuracy,0.6504799723625183
64,25,1,0.8,0,1,0.5,Validation,Top 2 Accuracy,0.8187999725341797
64,25,1,0.8,0,1,0.5,Test,Accuracy,0.6769000291824341
64,25,1,0.8,0,1,0.5,Test,Top 2 Accuracy,0.8355000019073486
64,25,0,0.8,0,1,0.75,Validation,Accuracy,0.6196799874305725
64,25,0,0.8,0,1,0.75,Validation,Top 2 Accuracy,0.7934399843215942
64,25,0,0.8,0,1,0.75,Test,Accuracy,0.6500999927520752
64,25,0,0.8,0,1,0.75,Test,Top 2 Accuracy,0.8256999850273132
64,25,1,0.8,0,1,0.75,Validation,Accuracy,0.633679986000061
64,25,1,0.8,0,1,0.75,Validation,Top 2 Accuracy,0.7961599826812744
64,25,1,0.8,0,1,0.75,Test,Accuracy,0.6725000143051147
64,25,1,0.8,0,1,0.75,Test,Top 2 Accuracy,0.8338000178337097
64,25,0,0.8,0,1,1.0,Validation,Accuracy,0.6108800172805786
64,25,0,0.8,0,1,1.0,Validation,Top 2 Accuracy,0.7821599841117859
64,25,0,0.8,0,1,1.0,Test,Accuracy,0.6618000268936157
64,25,0,0.8,0,1,1.0,Test,Top 2 Accuracy,0.8270000219345093
64,25,1,0.8,0,1,1.0,Validation,Accuracy,0.622160017490387
64,25,1,0.8,0,1,1.0,Validation,Top 2 Accuracy,0.7939199805259705
64,25,1,0.8,0,1,1.0,Test,Accuracy,0.669700026512146
64,25,1,0.8,0,1,1.0,Test,Top 2 Accuracy,0.8377000093460083
64,25,0,0.8,0,2,0.25,Validation,Accuracy,0.6386399865150452
64,25,0,0.8,0,2,0.25,Validation,Top 2 Accuracy,0.8067200183868408
64,25,0,0.8,0,2,0.25,Test,Accuracy,0.6603999733924866
64,25,0,0.8,0,2,0.25,Test,Top 2 Accuracy,0.8296999931335449
64,25,1,0.8,0,2,0.25,Validation,Accuracy,0.6344000101089478
